kawasan,negeri,kodparlimen,namaparlimen,SPR_order,calon,parti,parti2,verified_handle,id,posts,followers,following,name,pronoun,bio,link,202111_post_count,202112_post_count,202201_post_count,202202_post_count,202203_post_count,202204_post_count,202205_post_count,202206_post_count,202207_post_count,202208_post_count,202209_post_count,202210_post_count,202211_post_count,L12M_active_min_0,L12M_active_min_1,L12M_active_min_5,L12M_active_min_10,L12M_active_min_15,L12M_active_min_20,L12M_active_min_25,L12M_active_min_30,L12M_active_min_35,L12M_active_min_40,L12M_active_min_45,L12M_active_min_50,L12M_active_min_55,L12M_active_min_60,L12M_active_min_65,L12M_active_min_70,L12M_active_min_75,L12M_active_min_80,L12M_active_min_85,L12M_active_min_90,L12M_active_min_95,L12M_active_min_100,min_monthly_posts,consistency_grade,common_word_top5,hashtag_top3,mentions_top3,location_top3
SEMENANJUNG,KEDAH,P.017,PADANG SERAI,2,KARUPAIYA MUTUSAMI,PAKATAN HARAPAN (PH),PH,karupaiyamutusami,45634728899.0,861.0,142.0,5.0,Karupaiya Mutusami,,Mantan Ahli Parlimen Padang Serai,,11.0,30.0,61.0,80.0,50.0,91.0,54.0,56.0,26.0,53.0,47.0,23.0,30.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,B,"keselesaan, selanjutnya, mendapat, perlis, meiha","#MajuPadangSerai x493, #DemiPadangSerai x14, #DewanRakyat x6",@karupaiyamutusami x2,"Pusat Khidmat Parlimen Padang Serai x14, Taman Selasih, Kulim x4, Kampung Bikan, Labu Besar x2"
SEMENANJUNG,KEDAH,P.017,PADANG SERAI,3,DATO SIVARAJ CHANDRAN,BARISAN NASIONAL (BN),BN,sivarraajh,52871691.0,789.0,5399.0,3184.0,Sivarraajh Chandran,,#DSC #kitaubahpadangserai #barisannasional,,14.0,7.0,6.0,0.0,12.0,11.0,9.0,10.0,7.0,4.0,3.0,3.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"shaped, athletics, labourday, தச, dialektikatv","#dsc x32, #DSC x26, #MIC x20","@suppayahn51 x3, @azeezrahim x2, @barisannasionalrasmi x2",
SEMENANJUNG,KEDAH,P.017,PADANG SERAI,4,DATO' CIKGU AZMAN,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KEDAH,P.017,PADANG SERAI,5,MOHD BAKHRI BIN HAJI HASHIM,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KEDAH,P.017,PADANG SERAI,6,ANANDA AK,BEBAS (KUDA),KUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KEDAH,P.018,KULIM-BANDAR BAHARU,1,DATUK SERI SAIFUDDIN NASUTION ISMAIL,PAKATAN HARAPAN (PH),PH,saifnasution_,8252260994.0,1199.0,23916.0,225.0,Saifuddin Nasution Ismail,,• Setiausaha Agung  Pakatan Harapan dan KEADILAN • MP Kulim Bandar Baharu • ADUN Pantai Jerejak,http://www.facebook.com/saifuddin.nasution,0.0,0.0,1.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"mengadakan, barang, kena, jauh, syukur",,,
SEMENANJUNG,KEDAH,P.018,KULIM-BANDAR BAHARU,2,CIKGU ROSLAN HASHIM,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KEDAH,P.018,KULIM-BANDAR BAHARU,3,RIZAL,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KEDAH,P.018,KULIM-BANDAR BAHARU,4,DATUK MUHAR BIN HUSSAIN,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.019,TUMPAT,1,KHAIRUL AZUAN,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.019,TUMPAT,2,DATO' KAK TAZ,PARTI ISLAM SE MALAYSIA (PAS),PAS,mumtazmdnawiofficial,6904482033.0,1224.0,2676.0,101.0,mumtazmdnawi P019 Tumpat,,"Exco Kebajikan, Pembangunan Keluarga & Wanita Kerajaan Negeri Kelantan merangkap ADUN Demit 📲 Install App :",https://www.mumtazmdnawi.com/,55.0,20.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,30.0,14.0,27.0,51.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"kejayaan, mengadap, apabila, tiba, dalamnya","#kaktaz x33, #kelantancaknakebajikan x25, #keluargamawaddah x24",,"Kota Bharu x3, Kubang Kerian, Kelantan, Malaysia x2, Kementerian Pertanian & Industri Makanan x1"
SEMENANJUNG,KELANTAN,P.019,TUMPAT,3,ASRI ALI,PARTI BUMIPUTERA PERKASA MALAYSIA (PUTRA),PUTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.019,TUMPAT,4,HAJI WAN JO,PAKATAN HARAPAN (PH),PH,wanjo65,711053034.0,141.0,969.0,737.0,Wan Jo,,◾Pegawai Penyelaras Ahli Parlimen AMANAH ◾Setiausaha AMANAH Negeri Kelantan ◾Ketua AMANAH Kawasan Tumpat,,25.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,15.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"langkahan, lazimi, lazimkan, langkah, langka",,,"Kota Bharu x1, Malacca Town x1, Kota Bharu, Kelantan x1"
SEMENANJUNG,KELANTAN,P.019,TUMPAT,5,DATO' CHE LAH (DCL),BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.020,PENGKALAN CHEPA,1,ABE WAE - REDZUAN,BEBAS (POKOK),POKOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.020,PENGKALAN CHEPA,2,KAK JAH,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.020,PENGKALAN CHEPA,3,WAN AHMAD NASRI,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.020,PENGKALAN CHEPA,4,DATUK MARZUK,PARTI ISLAM SE MALAYSIA (PAS),PAS,marzuk_shaary,242285726.0,1563.0,9808.0,2678.0,Marzuk Shaary,,Timbalan Menteri Agama / Ahli Parlimen Pengkalan Chepa,https://t.me/marzukshaary,61.0,61.0,52.0,45.0,58.0,32.0,43.0,48.0,41.0,43.0,46.0,59.0,61.0,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30.0,A,"tafsir, kalangan, marilah, syurga, perintah","#KeluargaMalaysia x25, #banjir x24, #lawatankerjarasmi x15","@myjakim x5, @withregram x5, @bernamaofficial x2","Masjid Putra Putrajaya x3, Kuala Lumpur International Airport KLIA x2, Bangi Convention Center x2"
SEMENANJUNG,KELANTAN,P.020,PENGKALAN CHEPA,5,DR. HAFIZ,BARISAN NASIONAL (BN),BN,onnhafiz,439746847.0,1136.0,31442.0,928.0,Onn Hafiz Ghazi,,"Menteri Besar Johor | Ahli Dewan Undangan Negeri (ADUN) Machap | Ahli Majlis Kerja Tertinggi UMNO | Son, Dad and Husband. @officialjohor fan.",,21.0,14.0,5.0,13.0,66.0,75.0,71.0,68.0,68.0,64.0,55.0,70.0,42.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,B,"beberapa, menarik, teknologi, kami, sebuah","#BangsaJohor x247, #MajuJohor x168, #XtifJohor x136","@khairykj x4, @hrhcrownprinceofjohor x4, @lingtiansoon x4",TMIYC JOHOR BAHRU at Hutan Bandar x1
SEMENANJUNG,KELANTAN,P.021,KOTA BHARU,1,DATUK SERI TAKIYUDDIN,PARTI ISLAM SE MALAYSIA (PAS),PAS,takiyuddin.hassan,3534278718.0,544.0,9369.0,251.0,Takiyuddin Hassan,,"Datuk Seri Takiyuddin Haji Hassan,  •Menteri Tenaga & Sumber Asli •Ahli Parlimen Kota Bharu •Setiausaha Agung PAS",,4.0,28.0,19.0,6.0,7.0,4.0,5.0,8.0,13.0,4.0,7.0,19.0,17.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"melaka, nisa, pembekalan, ismailsabri, seperti","#KeTSA x23, #ketsa x21, #keluargamalaysia x18","@ismailsabri60 x4, @keluarga.malaysia x3, @hishammuddinhussein x3","Kuala Lumpur, Malaysia x40, Putrajaya x26, Kota Bharu x12"
SEMENANJUNG,KELANTAN,P.021,KOTA BHARU,2,DR HAFIDZAH,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.021,KOTA BHARU,3,HJ. ROSMADI ISMAIL,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.021,KOTA BHARU,4,ANDY TAN @ AWANG,PARTI RAKYAT MALAYSIA (PRM),PRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.021,KOTA BHARU,5,PROF. DATO DR CHE MUSA CHE OMAR,PARTI BUMIPUTERA PERKASA MALAYSIA (PUTRA),PUTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.021,KOTA BHARU,6,IZAT BUKHARY,BEBAS (PEN),PEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.022,PASIR MAS,1,DATUK HUSAM,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.022,PASIR MAS,2,USTAZ FADHLI SHAARI,PARTI ISLAM SE MALAYSIA (PAS),PAS,ahmadfadhlishaari,8558293513.0,524.0,7837.0,116.0,Ahmad Fadhli Shaari,,🇲🇾 Ahli Parlimen Pasir Mas 🟢 Ketua Dewan Pemuda PAS Malaysia ⬇️ Jemput Follow saya !,https://forms.gle/6jkASmQjE8RYukbBA,72.0,47.0,16.0,25.0,10.0,7.0,11.0,16.0,0.0,4.0,7.0,36.0,26.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"solat, taklimat, saat, hulurkan, bermaksud","#anakmudamalaysia x13, #KekalPasirMasPRU15 x4, #anakmudaMalaysia x3","@pemudapasmalaysia_official x2, @syahmisazli x2, @ustazsukriomar x2","Dewan Rakyat, Parlimen Malaysia x5, Terengganu x2, Istanbul, Turkey x1"
SEMENANJUNG,KELANTAN,P.022,PASIR MAS,3,DATO GHANI,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.022,PASIR MAS,4,NASRUL ALI HASAN,PARTI BUMIPUTERA PERKASA MALAYSIA (PUTRA),PUTRA,nasrulalihasan,253893640.0,411.0,1330.0,1094.0,Nasrul Ali Hasan Abdul Latif,,Ketua Pergerakan Wira Parti PUTRA Malaysia @wiraputramalaysia Ketua Penerangan Pertubuhan Pribumi Perkasa Malaysia Alumni UiTM Malaysia,,1.0,2.0,3.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"lanting, lantiklah, layanannya, langka, lao",#PUTRA x2,,"Medan Gopeng x1, The Majestic Hotel Kuala Lumpur, Autograph Collection x1, Makam DiRaja Selangor Darul Ehsan & Tanah Perkuburan Islam Lukut x1"
SEMENANJUNG,KELANTAN,P.023,RANTAU PANJANG,1,DATO' DR. IBRAHIM ALI,PARTI BUMIPUTERA PERKASA MALAYSIA (PUTRA),PUTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.023,RANTAU PANJANG,2,KAK LAH,PARTI ISLAM SE MALAYSIA (PAS),PAS,sitizailahmohdyusoff,2364278429.0,860.0,9914.0,71.0,Dato’ Hajah Siti Zailah,,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat | Ahli Parlimen Rantau Panjang | AJK PAS Pusat",https://www.facebook.com/SitiZailahYusoff,91.0,77.0,70.0,33.0,26.0,12.0,27.0,18.0,37.0,16.0,27.0,2.0,9.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"jakim, aktiviti, masih, ـا, pertanyaan","#KeluargaMalaysia x78, #ybkaklah x29, #kpwkm x25","@nstonline x5, @KG. x3, @jkmhq x3","Radio IKIM x3, Sungai Golok,Rantau Panjang Kelantan x1, Tawau,Sabah x1"
SEMENANJUNG,KELANTAN,P.023,RANTAU PANJANG,3,DATUK ZAIN,PARTI RAKYAT MALAYSIA (PRM),PRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.023,RANTAU PANJANG,4,PROF UST ZUL,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.023,RANTAU PANJANG,5,DR SHAH,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.024,KUBANG KERIAN,1,DR.WAN AHMAD KAMIL,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.024,KUBANG KERIAN,2,RIZAL,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.024,KUBANG KERIAN,3,KAK LONG,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.024,KUBANG KERIAN,4,USTAZ DATO' TUAN IBRAHIM,PARTI ISLAM SE MALAYSIA (PAS),PAS,titm_official,16424940016.0,2692.0,50559.0,41.0,Tuan Ibrahim Tuan Man,,Menteri Alam Sekitar dan Air Timbalan Presiden PAS Ahli Parlimen Malaysia (Kubang Kerian),https://linktr.ee/TuanIbrahimTuanMan,106.0,136.0,106.0,70.0,131.0,65.0,60.0,78.0,85.0,80.0,72.0,151.0,73.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,60.0,A+,"berusaha, ustaz, dana, diambil, rancangan","#KeluargaMalaysia x399, #MalaysiaLestari2030 x127, #OpsBanjir x91","@jabatanalamsekitar x3, @withregram x2, @kementerianalamsekitardanair x2","Kubang Kerian, Kelantan, Malaysia x4, Putrajaya, Wilayah Persekutuan, Malaysia x3, Dungun, Terengganu, Malaysia x3"
SEMENANJUNG,KELANTAN,P.025,BACHOK,1,SYAHIR SULAIMAN,PARTI ISLAM SE MALAYSIA (PAS),PAS,syahirnomic,422506195.0,1068.0,65270.0,71.0,Syahir Che Sulaiman,,Economics. Politics. Youth. Stories are my own. #YNWA,,10.0,5.0,6.0,4.0,5.0,1.0,4.0,3.0,6.0,4.0,7.0,13.0,28.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"singkatnya, sanahhelwahayahchik, uncaptured, staygrounded, jasawan","#DiariSUPOL x2, #StaySafe x2, #FreePalestine x2",,
SEMENANJUNG,KELANTAN,P.025,BACHOK,2,NOR AZMIZA MAMAT,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.025,BACHOK,3,HAJI ZU,BEBAS (POKOK),POKOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.025,BACHOK,4,CIKGU ZAM,PARTI BUMIPUTERA PERKASA MALAYSIA (PUTRA),PUTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.025,BACHOK,5,DATUK HAJI ZAIN,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.026,KETEREH,1,HAJI RAHIMI,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.026,KETEREH,2,MARZUANI ARDILA ARIFFIN (GEE),BARISAN NASIONAL (BN),BN,gee_pu3,608825796.0,185.0,1700.0,1590.0,Marzuani Ardila Ariffin,,Calon P026 BN Parlimen Ketereh,,11.0,6.0,7.0,4.0,3.0,10.0,6.0,5.0,8.0,11.0,7.0,7.0,24.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"mangsa, you, saya, qaseh, nervous","#puteriumnoketereh x8, #puteriumnokelantan x7, #KestabilanDemiKemakmuran x2",,"Kluang Johor x1, The Grand Renai Hotel x1, Pekan Alor Gajah x1"
SEMENANJUNG,KELANTAN,P.026,KETEREH,3,MEJ JEN DATO HJ KHLIR (B),PARTI ISLAM SE MALAYSIA (PAS),PAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.026,KETEREH,4,HANEEF IBRAHIM (ABE HANEEF),PARTI BUMIPUTERA PERKASA MALAYSIA (PUTRA),PUTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.027,TANAH MERAH,1,CIKGU BAKRI,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.027,TANAH MERAH,2,DATO' D,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.027,TANAH MERAH,3,LAWYER NASIR ABDULLAH,PARTI BUMIPUTERA PERKASA MALAYSIA (PUTRA),PUTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.027,TANAH MERAH,4,DATUK NIK SAPEIA,BEBAS (GAJAH),GAJAH,niksapeianik,5581792826.0,37.0,250.0,102.0,Nik Sapeia Nik Yusof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,D,,,,
SEMENANJUNG,KELANTAN,P.027,TANAH MERAH,5,DATO' SRI IKMAL HISHAM,PARTI ISLAM SE MALAYSIA (PAS),PAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.028,PASIR PUTEH,1,KAPTEN WAN MARZUDI,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.028,PASIR PUTEH,2,DATUK CIKGU AWI,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.028,PASIR PUTEH,3,USTAZ MUHAMMAD HUSAIN,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.028,PASIR PUTEH,4,USTAZ NIK ZAWAWI,PARTI ISLAM SE MALAYSIA (PAS),PAS,dr.nik_zawawi,14547622744.0,195.0,1540.0,289.0,Dr Nik Zawawi Salleh,,Ahli Majlis Syura Ulamak PAS Ketua Dewan Ulamak PAS Pusat Ahli Parlimen Pasir Puteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,D,,,,
SEMENANJUNG,KELANTAN,P.029,MACHANG,1,DATUK JAZLAN,BARISAN NASIONAL (BN),BN,jazlanyaakub,1711414395.0,594.0,3400.0,96.0,Ahmad Jazlan Yaakub,,| Ahli Parlimen Machang | Ahli Majlis Kerja Tertinggi UMNO | Pengerusi Perhubungan UMNO Kelantan  | Ketua UMNO Bahagian Machang,https://www.facebook.com/ahmadjazlanyaakub,20.0,13.0,13.0,5.0,14.0,10.0,10.0,13.0,12.0,24.0,9.0,18.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,B,"salam, mat, amal, ulang, sg",,@felcraberhad_official x2,"Pusat Transformasi Ilmu Bukit Tiu Machang x2, Badan Perhubungan UMNO Negeri Kelantan x1, Pusat Transformasi Ilmu x1"
SEMENANJUNG,KELANTAN,P.029,MACHANG,2,MEJAR (B) MAT,PARTI BUMIPUTERA PERKASA MALAYSIA (PUTRA),PUTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.029,MACHANG,3,WAN AHMAD FAYHSAL,PARTI ISLAM SE MALAYSIA (PAS),PAS,wanfayhsal,8561737683.0,816.0,15045.0,2888.0,Wan Ahmad Fayhsal,,🇲🇾 Timbalan Menteri Perpaduan Negara | Ketua ARMADA Nasional | Calon BULAN P029 Machang,https://linktr.ee/wanfayhsal,61.0,82.0,50.0,47.0,79.0,69.0,65.0,29.0,48.0,62.0,42.0,49.0,24.0,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25.0,A,"jati, kebangsaan, mendapat, peranan, skuad","#PerikatanNasional x87, #KeluargaMalaysia x27, #DemiBangsaJohor x23","@armadaofficial.my x12, @pemudapnofficial x11, @pemudapasmalaysia_official x6","Dewan Rakyat, Parlimen Malaysia x18, Malaysia Agro Exposition Park Serdang (MAEPS) x11, Bagan Serai, Perak, Malaysia x10"
SEMENANJUNG,KELANTAN,P.029,MACHANG,4,DR ROSLI,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.030,JELI,1,PROFESSOR DR IR HJ MAT,PARTI BUMIPUTERA PERKASA MALAYSIA (PUTRA),PUTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.030,JELI,2,POK ZAHARI,PARTI ISLAM SE MALAYSIA (PAS),PAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.030,JELI,3,NORWAHIDA PATUAN,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.030,JELI,4,MD RADZI,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.031,KUALA KRAI,1,USTAZ LATIFF,PARTI ISLAM SE MALAYSIA (PAS),PAS,abdullatiffabdulrahman,3190587193.0,1401.0,3083.0,992.0,Abdul Latiff Abdul Rahman,,مسلم صغير,https://www.facebook.com/AhliParlimenKualaKrai/,53.0,39.0,24.0,30.0,64.0,41.0,34.0,25.0,61.0,49.0,55.0,51.0,13.0,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0,B,"jam, mesra, isteri, merasmikan, nik_zawawi","#ALHAR x347, #TeamKRAiTiFF x4, #MelakaPilihPN x3","@dr.nik_zawawi x4, @hjjoez x3, @shaharabdllh x2","Dewan Rakyat, Parlimen Malaysia x37, Kuala Lumpur, Malaysia x13, Dewan Tuan Guru Haji Abdul Rahman, Pusat Tarbiah Islamiah Kuala Krai. x11"
SEMENANJUNG,KELANTAN,P.031,KUALA KRAI,2,ZUKI,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.031,KUALA KRAI,3,NORASHIKIN,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.031,KUALA KRAI,4,SYAM GHAZ,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.032,GUA MUSANG,1,TENGKU RAZALEIGH HAMZAH,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.032,GUA MUSANG,2,MOHD AZIZI ABU NAIM,PARTI ISLAM SE MALAYSIA (PAS),PAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.032,GUA MUSANG,3,DATO' DR. ADABI,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,KELANTAN,P.032,GUA MUSANG,4,ABE YO,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
